gene	mcf7.shank2	mcf7.rara	t47d.shank2	t47d.rara	average
RMND5B	1	1.32192809488736	1.58496250072116	1	1.22672264890213
ZNF16	1.32192809488736	0	2	1.58496250072116	1.22672264890213
SAPCD2	2.90689059560852	0	1	1	1.22672264890213
AP1G2	1.32192809488736	0	1.58496250072116	2	1.22672264890213
MGA	1.58496250072116	1.32192809488736	1	1	1.22672264890213
NAA60	0	1	1.58496250072116	2.32192809488736	1.22672264890213
DCUN1D3	1.58496250072116	0	2.32192809488736	1	1.22672264890213
PHKB	2.32192809488736	1.58496250072116	1	0	1.22672264890213
AC137932.1	1	1.32192809488736	1	1.58496250072116	1.22672264890213
GEMIN4	1.58496250072116	2.32192809488736	0	1	1.22672264890213
CAMKK1	1.58496250072116	0	1	2.32192809488736	1.22672264890213
MIR451B	2	-1	1.58496250072116	2.32192809488736	1.22672264890213
TP53I13	1.32192809488736	1.58496250072116	2	0	1.22672264890213
HSD17B1	0	1	1.58496250072116	2.32192809488736	1.22672264890213
SNF8	1.32192809488736	0	1	2.58496250072116	1.22672264890213
CDK3	0.415037499278844	-0.415037499278844	2.58496250072116	2.32192809488736	1.22672264890213
CDKN2D	2.32192809488736	1.58496250072116	0	1	1.22672264890213
MIR27A	1.32192809488736	1.58496250072116	0	2	1.22672264890213
MIR23A	1.32192809488736	1.58496250072116	0	2	1.22672264890213
PPARA	0	1	2.32192809488736	1.58496250072116	1.22672264890213
THOP1	-0.485426827170242	1	1.58496250072116	2.8073549220576	1.22672264890213
PMF1-BGLAP	1	0.584962500721156	1	2.32192809488736	1.22672264890213
HIST1H4E	2	0	0.584962500721156	2.32192809488736	1.22672264890213
HM13	-0.415037499278844	0	3	2.32192809488736	1.22672264890213
YIF1A	0	3.16992500144231	-0.584962500721156	2.32192809488736	1.22672264890213
RAD9A	-0.0995356735509144	1	1.41503749927884	2.58496250072116	1.22511608161227
CARM1	3.32192809488736	-1.16992500144231	0.736965594166206	2	1.22224217190281
THBS3	0.485426827170242	1	1.58496250072116	1.8073549220576	1.21943606248725
PDXK	1.41503749927884	2.4594316186373	0.263034405833794	0.736965594166206	1.21861727947904
COL9A3	1.8073549220576	1	1.32192809488736	0.736965594166206	1.21656215277779
WDR59	0.678071905112638	1.58496250072116	2	0.584962500721156	1.21199922663874
ARIH2	0.84799690655495	1.41503749927884	1.58496250072116	1	1.21199922663874
HIPK2	0.514573172829758	1	1	2.32192809488736	1.20912531692928
RECQL4	0.31034012061215	1.20163386116965	1	2.32192809488736	1.20847551916729
CRTC2	0.415037499278844	1	3	0.415037499278844	1.20751874963942
CTTN	NA	0.415037499278844	NA	2	1.20751874963942
VPS13D	1.16992500144231	2.32192809488736	0.584962500721156	0.736965594166206	1.20344529780426
NCOA3	0.369233809665719	0.440572591385981	2	2	1.20245160026293
ANXA9	1.22239242133645	0.584962500721156	1	2	1.2018387305144
F2	2.8073549220576	1	-0.584962500721156	1.58496250072116	1.2018387305144
PRIMA1	2.8073549220576	0	-0.584962500721156	2.58496250072116	1.2018387305144
TUBB4B	0.678071905112638	-0.192645077942396	2	2.32192809488736	1.2018387305144
WBSCR27	2.8073549220576	1	0	1	1.2018387305144
RP11-715J22.2	0	2.8073549220576	1	1	1.2018387305144
WNK4	1	0	2	1.8073549220576	1.2018387305144
MIR647	1	1.8073549220576	2	0	1.2018387305144
PELP1	1.8073549220576	1.41503749927884	1	0.584962500721156	1.2018387305144
RARA	2.26303440583379	NA	0.137503523749935	NA	1.20026896479186
SS18L1	1.08746284125034	1.70043971814109	2.32192809488736	-0.321928094887362	1.19697563984786
SIX5	1.87446911791614	0.736965594166206	1.58496250072116	0.584962500721156	1.19533992838117
TMEM132E	1.58496250072116	0	2.32192809488736	0.874469117916141	1.19533992838117
ACAP3	0.321928094887362	0.53051471669878	2.32192809488736	1.58496250072116	1.18983335179867
JAK1	1.58496250072116	1.58496250072116	0	1.58496250072116	1.18872187554087
DCUN1D4	1.58496250072116	0	1.58496250072116	1.58496250072116	1.18872187554087
STX7	1.58496250072116	1.58496250072116	1.58496250072116	0	1.18872187554087
HSPH1	1.58496250072116	1.58496250072116	0	1.58496250072116	1.18872187554087
SIGLEC17P	1.58496250072116	0	1.58496250072116	1.58496250072116	1.18872187554087
KIAA2013	1.58496250072116	0.584962500721156	1.58496250072116	1	1.18872187554087
SLC39A1	1.58496250072116	1	1.58496250072116	0.584962500721156	1.18872187554087
ESPL1	1.58496250072116	2.58496250072116	0	0.584962500721156	1.18872187554087
CLUAP1	-0.415037499278844	2	1.58496250072116	1.58496250072116	1.18872187554087
TRPV1	1.58496250072116	0.584962500721156	1	1.58496250072116	1.18872187554087
SLC22A23	0.362570079384708	0.485426827170242	2.58496250072116	1.32192809488736	1.18872187554087
AC092384.1	1.16992500144231	2.58496250072116	0	1	1.18872187554087
NPW	2.16992500144231	0	2	0.584962500721156	1.18872187554087
COL5A1	2.20163386116965	1	0.547487795302493	1	1.18728041411804
FRY	0.736965594166206	0	2	2	1.18424139854155
PLD2	2	0.736965594166206	0	2	1.18424139854155
DAB1	2.32192809488736	0	2	0.415037499278844	1.18424139854155
NXN	1	0.678071905112638	2.32192809488736	0.736965594166206	1.18424139854155
NAPA	0.415037499278844	2.32192809488736	1	1	1.18424139854155
TONSL	0.623436648535792	0.253756592245783	2.58496250072116	1.26303440583379	1.18129753683413
AC009065.1	1.13750352374994	0	1.58496250072116	2	1.18061650611777
E4F1	0.169925001442312	1.73696559416621	0.807354922057604	2	1.17856137941653
FBXL7	0.807354922057604	0	2.32192809488736	1.58496250072116	1.17856137941653
NDUFS7	1.58496250072116	1.8073549220576	1.32192809488736	0	1.17856137941653
KIAA1875	0.0931094043914815	1.22239242133645	1.58496250072116	1.8073549220576	1.17695481212667
MICALL2	1.11547721741994	0.514573172829758	2.8073549220576	0.263034405833794	1.17510992953527
MAPK15	1.05889368905357	0.830074998557688	2	0.807354922057604	1.17408090241722
KRT15	0.736965594166206	0.222392421336448	2.32192809488736	1.41503749927884	1.17408090241721
DNAJC5	1.29545588352617	1.16992500144231	1.22239242133645	1	1.17194332657623
RNPEPL1	-0.485426827170242	2	1.58496250072116	1.58496250072116	1.17112454356802
DUSP8	0.514573172829758	1.58496250072116	1.58496250072116	1	1.17112454356802
SHANK1	2	-0.321928094887362	1	2	1.16951797627816
NFIX	0.700439718141092	1.8073549220576	1.58496250072116	0.584962500721156	1.16942991041025
SUFU	0.222392421336448	1.22239242133645	1.41503749927884	1.8073549220576	1.16679431600233
SPIRE2	1.53605290024021	1.8073549220576	0	1.32192809488736	1.16633397929629
RNF121	NA	0.736965594166206	NA	1.58496250072116	1.16096404744368
POLD4	1.73696559416621	1.32192809488736	0	1.58496250072116	1.16096404744368
SLC25A13	2.32192809488736	0.736965594166206	0	1.58496250072116	1.16096404744368
POLRMT	-0.263034405833794	2.58496250072116	1.32192809488736	1	1.16096404744368
RP11-513G11.4	0.584962500721156	1	2.32192809488736	0.736965594166206	1.16096404744368
VAT1	2	0.321928094887362	2.32192809488736	0	1.16096404744368
MZT2B	1	2.32192809488736	0	1.32192809488736	1.16096404744368
SLC25A26	2.32192809488736	2.32192809488736	0	0	1.16096404744368
DENND3	0.415037499278844	2.32192809488736	1.32192809488736	0.584962500721156	1.16096404744368
ZDHHC16	0	1.32192809488736	1	2.32192809488736	1.16096404744368
NADSYN1	NA	2.32192809488736	NA	0	1.16096404744368
IGFBP4	1.32192809488736	NA	1	NA	1.16096404744368
WDR7	2.32192809488736	1	2.32192809488736	-1	1.16096404744368
TRMU	1.32192809488736	1	0	2.32192809488736	1.16096404744368
PDE8A	2.8073549220576	0.415037499278844	0.415037499278844	1	1.15935748015382
NPDC1	0.485426827170242	1.16992500144231	0.807354922057604	2.16992500144231	1.15815793802812
COL22A1	0.584962500721156	0	0.584962500721156	3.4594316186373	1.1573391550199
CPSF1	1.23446525363702	0.836501267717121	0.736965594166206	1.8073549220576	1.15382175939449
RIN1	0.637429920615292	1.58496250072116	0.807354922057604	1.58496250072116	1.1536774610288
MIR1914	0.807354922057604	2.8073549220576	1	0	1.1536774610288
RUNX1	1.87446911791614	0.736965594166206	2	0	1.15285867802059
GPC6	1.16992500144231	2	-0.15200309344505	1.58496250072116	1.15072110217961
LMTK3	-0.807354922057604	1.22239242133645	2.58496250072116	1.58496250072116	1.14624062518029
HES4	1.41503749927884	1.58496250072116	1.58496250072116	0	1.14624062518029
CROCC	3	0	1.58496250072116	0	1.14624062518029
TCEA3	3	0	0	1.58496250072116	1.14624062518029
SLC6A9	1	1.58496250072116	1	1	1.14624062518029
SNORD46	2	2	1.58496250072116	-1	1.14624062518029
GPBP1L1	2	1.58496250072116	0	1	1.14624062518029
MIR190B	1.58496250072116	0	1	2	1.14624062518029
KLHDC9	1	1	1.58496250072116	1	1.14624062518029
MIR3124	2	1.58496250072116	0	1	1.14624062518029
NOL10	1.58496250072116	1	0	2	1.14624062518029
FAM117B	2	1.58496250072116	0	1	1.14624062518029
AC079612.1	2	0	1	1.58496250072116	1.14624062518029
TBC1D5	0	2	1	1.58496250072116	1.14624062518029
GLB1	0	1.58496250072116	1	2	1.14624062518029
HYAL2	1.58496250072116	0	2	1	1.14624062518029
CORIN	2	1	1.58496250072116	0	1.14624062518029
SCFD2	3	0	1.58496250072116	0	1.14624062518029
TRIM2	1.58496250072116	1	1	1	1.14624062518029
SPOCK3	1	1	1.58496250072116	1	1.14624062518029
CTD-3080P12.3	1	1	1.58496250072116	1	1.14624062518029
COMMD10	2	1	0	1.58496250072116	1.14624062518029
VTRNA1-3	2	2.58496250072116	0	0	1.14624062518029
CD83	1	1	1.58496250072116	1	1.14624062518029
AIF1	1	1	1.58496250072116	1	1.14624062518029
PTK7	1.58496250072116	0	1.41503749927884	1.58496250072116	1.14624062518029
ASCC3	2	1	0	1.58496250072116	1.14624062518029
ERMARD	2	1	1.58496250072116	0	1.14624062518029
COX19	1.58496250072116	2	2	-1	1.14624062518029
SLC4A2	1	2	1.58496250072116	0	1.14624062518029
RGS20	1	1.58496250072116	1	1	1.14624062518029
MYBL1	1	0	2	1.58496250072116	1.14624062518029
RASEF	2	1	1.58496250072116	0	1.14624062518029
NR5A1	1	0	2.58496250072116	1	1.14624062518029
TMEM8C	1.58496250072116	2	1	0	1.14624062518029
RPS24	2	1	2.58496250072116	-1	1.14624062518029
MRPL43	0	1	2	1.58496250072116	1.14624062518029
FOLH1	1.58496250072116	1	2	0	1.14624062518029
TMEM223	1.41503749927884	1.58496250072116	1.58496250072116	0	1.14624062518029
TMEM179B	1	1.58496250072116	2	0	1.14624062518029
ALG8	1	0	1.58496250072116	2	1.14624062518029
DCP1B	1.58496250072116	1	1	1	1.14624062518029
SLC48A1	1	1	1.58496250072116	1	1.14624062518029
POU6F1	1.58496250072116	1	1	1	1.14624062518029
LINC00592	1	1.58496250072116	1	1	1.14624062518029
KRT83	2	0	1.58496250072116	1	1.14624062518029
KRT73	2	0	1	1.58496250072116	1.14624062518029
KRT77	1	0	1.58496250072116	2	1.14624062518029
BEST3	1.58496250072116	0	2	1	1.14624062518029
CCDC38	1	1.58496250072116	2	0	1.14624062518029
PWP1	1	1	1	1.58496250072116	1.14624062518029
SPPL3	0.584962500721156	0.415037499278844	1.58496250072116	2	1.14624062518029
ORAI1	2	1.58496250072116	1	0	1.14624062518029
MUC8	2	1.58496250072116	1	0	1.14624062518029
SETD3	0	2	1.58496250072116	1	1.14624062518029
SLC25A47	1.58496250072116	1	1	1	1.14624062518029
BLOC1S6	1	1	1.58496250072116	1	1.14624062518029
GOT2	1	1	1	1.58496250072116	1.14624062518029
CES3	1	1	1.58496250072116	1	1.14624062518029
RP11-331F4.4	2	1	1.58496250072116	0	1.14624062518029
ADAT1	1	1	1.58496250072116	1	1.14624062518029
SLC16A13	1.58496250072116	1	0	2	1.14624062518029
PER1	1.58496250072116	0	1	2	1.14624062518029
MKS1	1.58496250072116	1	1	1	1.14624062518029
SKA2	1.58496250072116	2	0	1	1.14624062518029
RP11-4F22.2	2	1	0	1.58496250072116	1.14624062518029
ADNP2	1.58496250072116	1	1	1	1.14624062518029
KANK3	1.58496250072116	0	2	1	1.14624062518029
ZNF506	2	1	0	1.58496250072116	1.14624062518029
CEP89	1	1	1	1.58496250072116	1.14624062518029
ETHE1	1	1	1.58496250072116	1	1.14624062518029
KCNC3	1	1.58496250072116	1	1	1.14624062518029
KLK9	1.58496250072116	1	1	1	1.14624062518029
TSEN34	1	1.58496250072116	1	1	1.14624062518029
PSMF1	1	1	1	1.58496250072116	1.14624062518029
RBL1	2.58496250072116	1	0	1	1.14624062518029
IGLL1	1	1	1.58496250072116	1	1.14624062518029
MTMR3	1	1	1	1.58496250072116	1.14624062518029
GTSE1	2	0	1	1.58496250072116	1.14624062518029
SELO	2	1.58496250072116	1	0	1.14624062518029
DHRS3	2	0.584962500721156	0	2	1.14624062518029
TRIM39	2	1	1	0.584962500721156	1.14624062518029
DDR1	1	0.584962500721156	2	1	1.14624062518029
SLC44A4	0.584962500721156	2	0	2	1.14624062518029
LYPLA1	1	0.584962500721156	1	2	1.14624062518029
NCALD	1	0.584962500721156	0	3	1.14624062518029
SEMA4G	0.584962500721156	0	2	2	1.14624062518029
MIR4701	1	2	0.584962500721156	1	1.14624062518029
CWC25	2	1	0.584962500721156	1	1.14624062518029
CPSF4L	0	2	2	0.584962500721156	1.14624062518029
RP4-553F4.6	0.584962500721156	1	2	1	1.14624062518029
SNORD12C	1	2	0.584962500721156	1	1.14624062518029
SNORD12B	1	2	0.584962500721156	1	1.14624062518029
SNORD12	1	2	0.584962500721156	1	1.14624062518029
PPP6R2	0.362570079384708	0.415037499278844	0.807354922057604	3	1.14624062518029
MIR4688	2.16992500144231	1	0.415037499278844	1	1.14624062518029
RP11-599B13.6	2	-0.736965594166206	1	2.32192809488736	1.14624062518029
GSG1L	1.8073549220576	0.736965594166206	1.22239242133645	0.807354922057604	1.14351696490446
CHKA	-0.473931188332412	2.32192809488736	1.13750352374994	1.58496250072116	1.14261573275651
ZFHX3	2	1.13750352374994	0	1.41503749927884	1.1381352557572
AFF3	0.584962500721156	0.736965594166206	1.22239242133645	2	1.13608012905595
METTL12	-0.362570079384708	1.58496250072116	2	1.32192809488736	1.13608012905595
POLR3H	0.222392421336448	1	2.32192809488736	1	1.13608012905595
MIR425	0.736965594166206	2.8073549220576	0	1	1.13608012905595
ADCK5	0.941106310946431	0.84799690655495	0.736965594166206	2	1.1315172029169
DEGS2	1.13750352374994	1.37851162325373	0	2	1.12900378675092
ROBO2	1.09953567355091	1.41503749927884	-0.584962500721156	2.58496250072116	1.12864329320744
TMEM104	2.66296501272243	0.736965594166206	0.263034405833794	0.84799690655495	1.12774047981935
ENTPD2	1.41503749927884	0.415037499278844	-0.321928094887362	3	1.12703672591758
MPG	1.8073549220576	1.37851162325373	1.32192809488736	0	1.12694866004967
ABCC3	1.87446911791614	0.115477217419936	0.807354922057604	1.70043971814109	1.12443524388369
B3GALT6	1	0.321928094887362	1.58496250072116	1.58496250072116	1.12296327408242
HMCN1	0	1.32192809488736	1.58496250072116	1.58496250072116	1.12296327408242
GALM	1.58496250072116	1.32192809488736	1.58496250072116	0	1.12296327408242
STOX2	1.32192809488736	1.58496250072116	0	1.58496250072116	1.12296327408242
CCDC6	1.58496250072116	1.58496250072116	-1	2.32192809488736	1.12296327408242
MIR940	1.58496250072116	1.32192809488736	0	1.58496250072116	1.12296327408242
BTBD2	1.58496250072116	1.58496250072116	0	1.32192809488736	1.12296327408242
OGG1	0.584962500721156	2.32192809488736	0	1.58496250072116	1.12296327408242
CHRM4	0.584962500721156	1.58496250072116	1.32192809488736	1	1.12296327408242
TMEM258	0.584962500721156	1.58496250072116	1	1.32192809488736	1.12296327408242
NELL2	1.58496250072116	2.32192809488736	0.584962500721156	0	1.12296327408242
CDH24	1.32192809488736	0.584962500721156	1.58496250072116	1	1.12296327408242
CDK5R1	0	2.32192809488736	0.584962500721156	1.58496250072116	1.12296327408242
CACNA1A	1	1.58496250072116	1.32192809488736	0.584962500721156	1.12296327408242
ASAP3	0.584962500721156	2.32192809488736	0.584962500721156	1	1.12296327408242
BEST4	0.584962500721156	0.584962500721156	2.32192809488736	1	1.12296327408242
SUPT3H	0.584962500721156	2.32192809488736	1	0.584962500721156	1.12296327408242
XAB2	0.584962500721156	0.584962500721156	2.32192809488736	1	1.12296327408242
SENP3-EIF4A1	1.16992500144231	1	2.32192809488736	0	1.12296327408242
CDCA4	2.16992500144231	1.32192809488736	0.584962500721156	0.415037499278844	1.12296327408242
PHPT1	1.67807190511264	-0.584962500721156	1.58496250072116	1.8073549220576	1.12135670679256
TBC1D10C	0.637429920615292	2	0.84799690655495	1	1.12135670679256
SLC9A3R1	2.20163386116965	1.28010791919274	0.415037499278844	0.584962500721156	1.1204354450906
NAALADL2	0.862496476250065	2.16992500144231	0.584962500721156	0.84799690655495	1.11634522124212
CCDC50	1.8073549220576	0	0.321928094887362	2.32192809488736	1.11280277795808
ZNRF1	0.584962500721156	0.736965594166206	1.32192809488736	1.8073549220576	1.11280277795808
IL34	1.8073549220576	0	1.32192809488736	1.32192809488736	1.11280277795808
SYT7	0	0.736965594166206	1.70043971814109	2	1.10935132807682
CBX4	1.58496250072116	0.263034405833794	2.32192809488736	0.263034405833794	1.10823985181903
ACAP1	2.58496250072116	-2.8073549220576	2.32192809488736	2.32192809488736	1.10536594210957
ARFGAP1	1.76553474636298	0.807354922057604	-0.736965594166206	2.58496250072116	1.10522164374388
SBNO2	1.58496250072116	1.66296501272243	0.84799690655495	0.321928094887362	1.10446312872148
PARP1	-0.584962500721156	2	2	1	1.10375937481971
SNTG1	0	1	0.415037499278844	3	1.10375937481971
TTC6	0.415037499278844	1	2	1	1.10375937481971
SEZ6L2	3	1	1	-0.584962500721156	1.10375937481971
ATP6V0D1	0.678071905112638	1	0.415037499278844	2.32192809488736	1.10375937481971
TMPRSS3	1.22239242133645	1.58496250072116	1.58496250072116	0	1.09807935569469
RNF223	1.22239242133645	1	0.584962500721156	1.58496250072116	1.09807935569469
SUSD1	0.485426827170242	0	2.32192809488736	1.58496250072116	1.09807935569469
C11orf48	-0.514573172829758	1.58496250072116	2	1.32192809488736	1.09807935569469
LPPR3	2.32192809488736	0	0.485426827170242	1.58496250072116	1.09807935569469
SKI	1	1.58496250072116	0	1.8073549220576	1.09807935569469
ZBTB47	0	0	2.8073549220576	1.58496250072116	1.09807935569469
KIAA0196	1.8073549220576	1	1.58496250072116	0	1.09807935569469
PHB2	2.8073549220576	0	1.58496250072116	0	1.09807935569469
SCARNA12	2.8073549220576	0	1.58496250072116	0	1.09807935569469
LINC00514	2.8073549220576	2.58496250072116	0	-1	1.09807935569469
KDELR1	1	1.8073549220576	0	1.58496250072116	1.09807935569469
TMEM52	2.8073549220576	0.584962500721156	0	1	1.09807935569469
ZBTB12	2.8073549220576	0.584962500721156	0	1	1.09807935569469
KAT5	0.415037499278844	0.584962500721156	0.584962500721156	2.8073549220576	1.09807935569469
DRAP1	2.8073549220576	0	1	0.584962500721156	1.09807935569469
ALDH3A1	0	1	0.584962500721156	2.8073549220576	1.09807935569469
CAPNS1	2.8073549220576	0	1	0.584962500721156	1.09807935569469
CHMP1A	1.26303440583379	1.32192809488736	1.8073549220576	0	1.09807935569469
RP5-1043L13.1	0.736965594166206	0.584962500721156	2.32192809488736	0.736965594166206	1.09520544598523
SHARPIN	0.440572591385981	0.932885804141463	1.58496250072116	1.41503749927884	1.09336459888186
HRAS	1.13750352374994	1.58496250072116	0.321928094887362	1.32192809488736	1.09158055356146
WDR74	0.459431618637297	0	2.58496250072116	1.32192809488736	1.09158055356145
C16orf74	1.4594316186373	0.584962500721156	0	2.32192809488736	1.09158055356145
DLGAP1	0.485426827170242	-0.736965594166206	2.8073549220576	1.8073549220576	1.09079276927981
OSBPL2	0.765534746362977	0	2	1.58496250072116	1.08762431177103
TNFRSF6B	0.906890595608518	1.44057259138598	0	2	1.08686579674862
SLIT2	0.584962500721156	1.58496250072116	0.584962500721156	1.58496250072116	1.08496250072116
FIBCD1	0.584962500721156	1.58496250072116	1.58496250072116	0.584962500721156	1.08496250072116
VASH1	-0.415037499278844	0.584962500721156	2.58496250072116	1.58496250072116	1.08496250072116
CTD-2267D19.2	2.58496250072116	NA	-0.415037499278844	NA	1.08496250072116
TICRR	0.584962500721156	1.58496250072116	2.16992500144231	0	1.08496250072116
LINC00304	1.58496250072116	2.16992500144231	0	0.584962500721156	1.08496250072116
PYCR1	1	1.16992500144231	1.58496250072116	0.584962500721156	1.08496250072116
