chr	start	end	mcf7.shank2.ctrl	mcf7.shank2.e2	t47d.shank2.ctrl	t47d.shank2.e2	mcf7.rara.ctrl	mcf7.rara.e2	t47d.rara.ctrl	t47d.rara.e2	inclusion	msr	tsr	mrr	trr	average
1	56500001	56750000	1	0	1	0	1	2	0	0	yes	-1	-1	0.584962500721156	0	-0.353759374819711
1	56750001	5.7e+07	1	1	1	1	0	1	1	1	yes	0	0	1	0	0.25
1	57000001	57250000	0	1	2	1	0	1	0	1	yes	1	-0.584962500721156	1	1	0.603759374819711
1	57250001	57500000	1	5	3	2	0	1	0	0	yes	1.58496250072116	-0.415037499278844	1	0	0.542481250360578
1	57500001	57750000	1	4	0	2	0	0	1	2	yes	1.32192809488736	1.58496250072116	0	0.584962500721156	0.872963274082419
1	57750001	5.8e+07	0	3	0	1	0	1	1	1	yes	2	1	1	0	1
1	58000001	58250000	2	2	2	1	0	1	2	1	yes	0	-0.584962500721156	1	-0.584962500721156	-0.0424812503605782
1	58250001	58500000	1	3	0	1	1	1	1	2	yes	1	1	0	0.584962500721156	0.646240625180289
1	58500001	58750000	0	1	2	2	0	1	0	1	yes	1	0	1	1	0.75
1	58750001	5.9e+07	2	1	3	0	2	0	0	0	yes	-0.584962500721156	-2	-1.58496250072116	0	-1.04248125036058
1	59000001	59250000	4	1	1	2	1	0	2	0	yes	-1.32192809488736	0.584962500721156	-1	-1.58496250072116	-0.83048202372184
1	59250001	59500000	1	2	4	3	0	0	0	2	yes	0.584962500721156	-0.321928094887362	0	1.58496250072116	0.461999226638737
1	59500001	59750000	1	4	1	1	0	0	0	0	yes	1.32192809488736	0	0	0	0.330482023721841
1	59750001	6e+07	4	1	3	0	1	2	1	0	yes	-1.32192809488736	-2	0.584962500721156	-1	-0.934241398541552
1	60000001	60250000	1	1	0	3	2	0	1	1	yes	0	2	-1.58496250072116	0	0.103759374819711
1	60250001	60500000	1	2	0	0	0	3	0	0	yes	0.584962500721156	0	2	0	0.646240625180289
1	60500001	60750000	0	0	0	1	0	1	1	0	yes	0	1	1	-1	0.25
1	60750001	6.1e+07	0	1	0	0	0	0	0	0	yes	1	0	0	0	0.25
1	61000001	61250000	0	1	0	0	2	2	0	0	yes	1	0	0	0	0.25
1	61250001	61500000	2	2	1	1	1	0	0	0	yes	0	0	-1	0	-0.25
1	61500001	61750000	0	0	0	0	1	1	2	2	yes	0	0	0	0	0
1	61750001	6.2e+07	0	1	0	0	2	2	0	2	yes	1	0	0	1.58496250072116	0.646240625180289
1	62000001	62250000	2	1	0	0	0	1	0	3	yes	-0.584962500721156	0	1	2	0.603759374819711
1	62250001	62500000	0	1	0	0	0	0	0	0	yes	1	0	0	0	0.25
1	62500001	62750000	2	3	0	2	3	2	0	1	yes	0.415037499278844	1.58496250072116	-0.415037499278844	1	0.646240625180289
1	62750001	6.3e+07	2	3	2	0	0	0	2	0	yes	0.415037499278844	-1.58496250072116	0	-1.58496250072116	-0.688721875540867
1	63000001	63250000	1	1	0	0	0	1	1	0	yes	0	0	1	-1	0
1	63250001	63500000	1	1	3	0	0	0	3	0	yes	0	-2	0	-2	-1
1	63500001	63750000	0	3	2	0	1	1	1	1	yes	2	-1.58496250072116	0	0	0.103759374819711
1	63750001	6.4e+07	0	2	0	0	0	0	0	0	yes	1.58496250072116	0	0	0	0.396240625180289
1	64000001	64250000	1	1	0	3	1	2	0	0	yes	0	2	0.584962500721156	0	0.646240625180289
1	64250001	64500000	1	4	2	4	1	1	1	1	yes	1.32192809488736	0.736965594166206	0	0	0.514723422263392
1	64500001	64750000	1	1	3	0	2	1	0	0	yes	0	-2	-0.584962500721156	0	-0.646240625180289
1	64750001	6.5e+07	1	1	1	0	2	0	2	1	yes	0	-1	-1.58496250072116	-0.584962500721156	-0.792481250360578
1	65000001	65250000	0	0	0	2	0	0	1	3	yes	0	1.58496250072116	0	1	0.646240625180289
1	65250001	65500000	1	4	0	0	0	2	0	2	yes	1.32192809488736	0	1.58496250072116	1.58496250072116	1.12296327408242
1	65500001	65750000	1	4	0	0	0	0	1	2	yes	1.32192809488736	0	0	0.584962500721156	0.47672264890213
1	65750001	6.6e+07	1	0	1	1	2	2	0	0	yes	-1	0	0	0	-0.25
1	66000001	66250000	0	0	0	0	0	0	0	1	yes	0	0	0	1	0.25
1	66250001	66500000	0	1	0	1	1	0	0	1	yes	1	1	-1	1	0.5
1	66500001	66750000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	66750001	6.7e+07	2	3	1	2	0	2	0	1	yes	0.415037499278844	0.584962500721156	1.58496250072116	1	0.896240625180289
1	67000001	67250000	1	0	0	1	0	1	1	3	yes	-1	1	1	1	0.5
1	67250001	67500000	1	4	0	0	0	0	1	0	yes	1.32192809488736	0	0	-1	0.0804820237218405
1	67500001	67750000	1	0	0	2	0	0	0	0	yes	-1	1.58496250072116	0	0	0.146240625180289
1	67750001	6.8e+07	2	1	2	1	0	0	5	8	yes	-0.584962500721156	-0.584962500721156	0	0.584962500721156	-0.146240625180289
1	68000001	68250000	0	3	0	2	1	0	0	1	yes	2	1.58496250072116	-1	1	0.896240625180289
1	68250001	68500000	0	1	2	1	1	0	2	0	yes	1	-0.584962500721156	-1	-1.58496250072116	-0.542481250360578
1	68500001	68750000	2	5	2	3	1	0	0	1	yes	1	0.415037499278844	-1	1	0.353759374819711
1	68750001	6.9e+07	1	0	2	3	0	0	0	2	yes	-1	0.415037499278844	0	1.58496250072116	0.25
1	69000001	69250000	0	1	0	1	0	0	0	0	yes	1	1	0	0	0.5
1	69250001	69500000	0	0	0	0	1	0	0	0	yes	0	0	-1	0	-0.25
1	69500001	69750000	0	0	1	0	0	0	1	0	yes	0	-1	0	-1	-0.5
1	69750001	7e+07	1	1	0	0	0	1	0	0	yes	0	0	1	0	0.25
1	70000001	70250000	0	0	0	1	0	0	0	0	yes	0	1	0	0	0.25
1	70250001	70500000	0	1	0	0	0	0	1	0	yes	1	0	0	-1	0
1	70500001	70750000	0	0	1	1	0	1	0	1	yes	0	0	1	1	0.5
1	70750001	7.1e+07	1	0	0	0	0	0	0	0	yes	-1	0	0	0	-0.25
1	71000001	71250000	3	1	1	0	1	1	0	0	yes	-1	-1	0	0	-0.5
1	71250001	71500000	0	0	1	2	1	1	0	1	yes	0	0.584962500721156	0	1	0.396240625180289
1	71500001	71750000	0	1	1	0	0	0	0	0	yes	1	-1	0	0	0
1	71750001	7.2e+07	0	3	0	0	0	0	2	0	yes	2	0	0	-1.58496250072116	0.103759374819711
1	72000001	72250000	2	2	1	0	0	1	0	0	yes	0	-1	1	0	0
1	72250001	72500000	0	3	0	1	0	0	0	0	yes	2	1	0	0	0.75
1	72500001	72750000	2	2	0	0	0	0	0	1	yes	0	0	0	1	0.25
1	72750001	7.3e+07	0	0	0	0	1	0	0	0	yes	0	0	-1	0	-0.25
1	73000001	73250000	2	0	0	0	0	0	1	0	yes	-1.58496250072116	0	0	-1	-0.646240625180289
1	73250001	73500000	0	2	0	0	1	0	0	0	yes	1.58496250072116	0	-1	0	0.146240625180289
1	73500001	73750000	0	1	2	0	1	0	0	0	yes	1	-1.58496250072116	-1	0	-0.396240625180289
1	73750001	7.4e+07	0	0	0	0	1	0	0	0	yes	0	0	-1	0	-0.25
1	74000001	74250000	1	0	2	1	0	0	0	0	yes	-1	-0.584962500721156	0	0	-0.396240625180289
1	74250001	74500000	0	1	0	1	0	1	0	0	yes	1	1	1	0	0.75
1	74500001	74750000	1	0	1	0	0	1	0	0	yes	-1	-1	1	0	-0.25
1	74750001	7.5e+07	0	3	0	1	1	0	1	0	yes	2	1	-1	-1	0.25
1	75000001	75250000	1	3	0	1	0	2	0	2	yes	1	1	1.58496250072116	1.58496250072116	1.29248125036058
1	75250001	75500000	1	1	1	1	0	0	0	0	yes	0	0	0	0	0
1	75500001	75750000	1	2	0	2	0	0	1	1	yes	0.584962500721156	1.58496250072116	0	0	0.542481250360578
1	75750001	7.6e+07	1	0	0	0	0	0	0	0	yes	-1	0	0	0	-0.25
1	76000001	76250000	1	0	0	0	1	1	0	0	yes	-1	0	0	0	-0.25
1	76250001	76500000	1	2	0	2	1	0	1	0	yes	0.584962500721156	1.58496250072116	-1	-1	0.042481250360578
1	76500001	76750000	3	1	2	1	1	1	0	0	yes	-1	-0.584962500721156	0	0	-0.396240625180289
1	76750001	7.7e+07	1	1	1	0	1	0	1	0	yes	0	-1	-1	-1	-0.75
1	77000001	77250000	3	1	1	0	1	2	0	1	yes	-1	-1	0.584962500721156	1	-0.103759374819711
1	77250001	77500000	0	1	0	0	0	1	0	1	yes	1	0	1	1	0.75
1	77500001	77750000	1	1	0	0	0	0	0	0	yes	0	0	0	0	0
1	77750001	7.8e+07	3	0	0	1	0	0	0	1	yes	-2	1	0	1	0
1	78000001	78250000	2	0	0	2	1	2	0	3	yes	-1.58496250072116	1.58496250072116	0.584962500721156	2	0.646240625180289
1	78250001	78500000	1	1	0	0	0	1	0	0	yes	0	0	1	0	0.25
1	78500001	78750000	0	1	1	3	1	0	0	0	yes	1	1	-1	0	0.25
1	78750001	7.9e+07	0	1	0	0	0	1	1	1	yes	1	0	1	0	0.5
1	79000001	79250000	1	0	0	0	0	0	0	0	yes	-1	0	0	0	-0.25
1	79250001	79500000	0	1	0	0	0	0	0	0	yes	1	0	0	0	0.25
1	79500001	79750000	0	1	1	0	0	0	0	0	yes	1	-1	0	0	0
1	79750001	8e+07	0	0	1	0	0	0	0	0	yes	0	-1	0	0	-0.25
1	80000001	80250000	1	0	0	0	0	0	0	0	yes	-1	0	0	0	-0.25
1	80250001	80500000	1	1	0	0	0	0	1	0	yes	0	0	0	-1	-0.25
1	80500001	80750000	0	1	0	0	0	0	0	0	yes	1	0	0	0	0.25
1	80750001	8.1e+07	1	0	0	0	0	1	0	0	yes	-1	0	1	0	0
1	81000001	81250000	0	0	0	0	0	1	1	0	yes	0	0	1	-1	0
1	81250001	81500000	0	1	2	0	1	0	0	0	yes	1	-1.58496250072116	-1	0	-0.396240625180289
1	81500001	81750000	1	2	1	0	1	0	0	1	yes	0.584962500721156	-1	-1	1	-0.103759374819711
1	81750001	8.2e+07	0	4	0	1	0	0	0	0	yes	2.32192809488736	1	0	0	0.830482023721841
1	82000001	82250000	1	0	0	0	1	0	0	0	yes	-1	0	-1	0	-0.5
1	82250001	82500000	3	2	0	0	0	0	1	1	yes	-0.415037499278844	0	0	0	-0.103759374819711
1	82500001	82750000	2	2	1	3	0	0	1	2	yes	0	1	0	0.584962500721156	0.396240625180289
1	82750001	8.3e+07	0	1	0	0	1	2	0	0	yes	1	0	0.584962500721156	0	0.396240625180289
1	83000001	83250000	0	1	0	0	1	0	1	0	yes	1	0	-1	-1	-0.25
1	83250001	83500000	3	0	0	1	0	1	1	0	yes	-2	1	1	-1	-0.25
1	83500001	83750000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	83750001	8.4e+07	0	0	1	1	1	0	0	0	yes	0	0	-1	0	-0.25
1	84000001	84250000	0	1	1	1	1	1	1	0	yes	1	0	0	-1	0
1	84250001	84500000	1	4	1	0	1	0	1	0	yes	1.32192809488736	-1	-1	-1	-0.419517976278159
1	84500001	84750000	0	1	0	1	0	0	1	0	yes	1	1	0	-1	0.25
1	84750001	8.5e+07	2	2	3	1	0	2	0	0	yes	0	-1	1.58496250072116	0	0.146240625180289
1	85000001	85250000	0	1	1	1	0	2	1	0	yes	1	0	1.58496250072116	-1	0.396240625180289
1	85250001	85500000	0	2	1	1	1	1	1	1	yes	1.58496250072116	0	0	0	0.396240625180289
1	85500001	85750000	4	2	0	1	2	1	1	1	yes	-0.736965594166206	1	-0.584962500721156	0	-0.0804820237218406
1	85750001	8.6e+07	0	4	0	0	2	0	0	1	yes	2.32192809488736	0	-1.58496250072116	1	0.434241398541551
1	86000001	86250000	0	0	2	1	0	0	2	0	yes	0	-0.584962500721156	0	-1.58496250072116	-0.542481250360578
1	86250001	86500000	1	1	0	0	1	0	1	0	yes	0	0	-1	-1	-0.5
1	86500001	86750000	0	0	0	1	0	0	0	0	yes	0	1	0	0	0.25
1	86750001	8.7e+07	0	0	2	1	0	0	0	2	yes	0	-0.584962500721156	0	1.58496250072116	0.25
1	87000001	87250000	0	0	0	0	0	1	0	0	yes	0	0	1	0	0.25
1	87250001	87500000	0	0	1	0	0	1	0	0	yes	0	-1	1	0	0
1	87500001	87750000	1	0	2	1	1	1	1	1	yes	-1	-0.584962500721156	0	0	-0.396240625180289
1	87750001	8.8e+07	1	1	4	0	0	0	0	1	yes	0	-2.32192809488736	0	1	-0.330482023721841
1	88000001	88250000	0	0	0	1	0	0	0	1	yes	0	1	0	1	0.5
1	88250001	88500000	2	0	2	0	0	0	0	0	yes	-1.58496250072116	-1.58496250072116	0	0	-0.792481250360578
1	88500001	88750000	0	1	2	0	1	1	1	0	yes	1	-1.58496250072116	0	-1	-0.396240625180289
1	88750001	8.9e+07	0	0	1	1	0	1	0	2	yes	0	0	1	1.58496250072116	0.646240625180289
1	89000001	89250000	0	1	0	1	0	1	0	1	yes	1	1	1	1	1
1	89250001	89500000	0	0	0	2	1	1	3	1	yes	0	1.58496250072116	0	-1	0.146240625180289
1	89500001	89750000	2	0	0	1	0	1	1	0	yes	-1.58496250072116	1	1	-1	-0.146240625180289
1	89750001	9e+07	0	0	0	0	1	0	1	0	yes	0	0	-1	-1	-0.5
1	90000001	90250000	2	0	1	0	1	0	0	1	yes	-1.58496250072116	-1	-1	1	-0.646240625180289
1	90250001	90500000	0	2	0	0	0	2	0	1	yes	1.58496250072116	0	1.58496250072116	1	1.04248125036058
1	90500001	90750000	0	0	0	1	0	0	1	1	yes	0	1	0	0	0.25
1	90750001	9.1e+07	0	0	1	2	1	0	0	0	yes	0	0.584962500721156	-1	0	-0.103759374819711
1	91000001	91250000	1	0	0	1	1	1	0	0	yes	-1	1	0	0	0
1	91250001	91500000	2	0	0	0	0	2	0	0	yes	-1.58496250072116	0	1.58496250072116	0	-9.71445146547012e-17
1	91500001	91750000	0	0	1	0	0	0	1	0	yes	0	-1	0	-1	-0.5
1	91750001	9.2e+07	0	1	0	0	0	0	1	1	yes	1	0	0	0	0.25
1	92000001	92250000	0	0	4	2	1	1	0	0	yes	0	-0.736965594166206	0	0	-0.184241398541552
1	92250001	92500000	0	1	1	1	0	0	0	0	yes	1	0	0	0	0.25
1	92500001	92750000	1	0	0	1	2	0	0	0	yes	-1	1	-1.58496250072116	0	-0.396240625180289
1	92750001	9.3e+07	0	1	0	1	0	0	0	0	yes	1	1	0	0	0.5
1	93000001	93250000	0	0	1	1	0	0	1	1	yes	0	0	0	0	0
1	93250001	93500000	0	0	3	1	0	0	1	0	yes	0	-1	0	-1	-0.5
1	93500001	93750000	0	0	1	1	1	0	0	1	yes	0	0	-1	1	0
1	93750001	9.4e+07	0	3	0	1	1	0	1	1	yes	2	1	-1	0	0.5
1	94000001	94250000	2	1	3	2	0	0	0	2	yes	-0.584962500721156	-0.415037499278844	0	1.58496250072116	0.146240625180289
1	94250001	94500000	2	0	0	0	1	0	0	0	yes	-1.58496250072116	0	-1	0	-0.646240625180289
1	94500001	94750000	1	0	3	0	0	1	3	2	yes	-1	-2	1	-0.415037499278844	-0.603759374819711
1	94750001	9.5e+07	1	1	3	3	0	0	0	2	yes	0	0	0	1.58496250072116	0.396240625180289
1	95000001	95250000	0	5	2	2	0	0	0	1	yes	2.58496250072116	0	0	1	0.896240625180289
1	95250001	95500000	0	0	0	0	0	0	1	3	yes	0	0	0	1	0.25
1	95500001	95750000	0	0	0	1	2	0	0	0	yes	0	1	-1.58496250072116	0	-0.146240625180289
1	95750001	9.6e+07	1	0	0	0	1	0	0	0	yes	-1	0	-1	0	-0.5
1	96000001	96250000	1	1	2	0	0	0	0	0	yes	0	-1.58496250072116	0	0	-0.396240625180289
1	96250001	96500000	0	0	0	1	0	0	0	2	yes	0	1	0	1.58496250072116	0.646240625180289
1	96500001	96750000	1	0	0	1	0	0	0	1	yes	-1	1	0	1	0.25
1	96750001	9.7e+07	0	2	0	1	0	1	0	0	yes	1.58496250072116	1	1	0	0.896240625180289
1	97000001	97250000	0	2	0	0	2	0	0	1	yes	1.58496250072116	0	-1.58496250072116	1	0.25
1	97250001	97500000	0	1	1	2	0	1	0	0	yes	1	0.584962500721156	1	0	0.646240625180289
1	97500001	97750000	1	0	0	1	1	0	1	0	yes	-1	1	-1	-1	-0.5
1	97750001	9.8e+07	1	1	2	1	2	1	0	1	yes	0	-0.584962500721156	-0.584962500721156	1	-0.0424812503605781
1	98000001	98250000	0	1	0	0	0	1	1	0	yes	1	0	1	-1	0.25
1	98250001	98500000	0	1	0	0	0	0	1	1	yes	1	0	0	0	0.25
1	98500001	98750000	0	3	1	0	0	1	0	0	yes	2	-1	1	0	0.5
1	98750001	9.9e+07	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	99000001	99250000	0	2	0	0	1	1	0	1	yes	1.58496250072116	0	0	1	0.646240625180289
1	99250001	99500000	0	0	2	0	0	1	1	0	yes	0	-1.58496250072116	1	-1	-0.396240625180289
1	99500001	99750000	1	0	2	0	0	0	1	0	yes	-1	-1.58496250072116	0	-1	-0.896240625180289
1	99750001	1e+08	0	1	1	0	0	0	0	1	yes	1	-1	0	1	0.25
1	100000001	100250000	2	2	0	0	0	1	0	0	yes	0	0	1	0	0.25
1	100250001	100500000	1	2	0	1	0	0	0	0	yes	0.584962500721156	1	0	0	0.396240625180289
1	100500001	100750000	0	0	1	0	0	1	0	0	yes	0	-1	1	0	0
1	100750001	1.01e+08	0	0	1	2	1	1	0	0	yes	0	0.584962500721156	0	0	0.146240625180289
1	101000001	101250000	0	0	0	0	0	1	0	0	yes	0	0	1	0	0.25
1	101250001	101500000	0	0	0	0	1	0	0	1	yes	0	0	-1	1	0
1	101500001	101750000	0	0	0	0	1	0	1	0	yes	0	0	-1	-1	-0.5
1	101750001	1.02e+08	0	1	1	2	0	3	1	2	yes	1	0.584962500721156	2	0.584962500721156	1.04248125036058
1	102000001	102250000	0	0	1	1	0	1	0	0	yes	0	0	1	0	0.25
1	102250001	102500000	0	0	0	1	0	0	0	0	yes	0	1	0	0	0.25
1	102500001	102750000	1	0	0	0	0	0	0	0	yes	-1	0	0	0	-0.25
1	102750001	1.03e+08	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	103000001	103250000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	103250001	103500000	1	1	1	0	0	0	3	0	yes	0	-1	0	-2	-0.75
1	103500001	103750000	0	0	0	2	0	0	0	0	yes	0	1.58496250072116	0	0	0.396240625180289
1	103750001	1.04e+08	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	104000001	104250000	1	0	0	1	0	1	0	0	yes	-1	1	1	0	0.25
1	104250001	104500000	1	0	0	2	0	0	0	0	yes	-1	1.58496250072116	0	0	0.146240625180289
1	104500001	104750000	0	0	0	2	0	0	0	0	yes	0	1.58496250072116	0	0	0.396240625180289
1	104750001	1.05e+08	0	2	0	0	1	1	0	0	yes	1.58496250072116	0	0	0	0.396240625180289
1	105000001	105250000	0	1	0	0	0	0	1	0	yes	1	0	0	-1	0
1	105250001	105500000	0	2	0	0	0	0	1	0	yes	1.58496250072116	0	0	-1	0.146240625180289
1	105500001	105750000	0	0	0	0	0	0	1	0	yes	0	0	0	-1	-0.25
1	105750001	1.06e+08	1	1	0	0	0	0	0	0	yes	0	0	0	0	0
1	106000001	106250000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	106250001	106500000	0	1	1	0	1	0	0	0	yes	1	-1	-1	0	-0.25
1	106500001	106750000	2	1	0	0	2	0	0	0	yes	-0.584962500721156	0	-1.58496250072116	0	-0.542481250360578
1	106750001	1.07e+08	3	4	0	0	1	1	0	0	yes	0.321928094887362	0	0	0	0.0804820237218406
1	107000001	107250000	6	5	1	1	1	2	0	0	yes	-0.222392421336448	0	0.584962500721156	0	0.090642519846177
1	107250001	107500000	5	9	0	0	2	1	1	1	yes	0.736965594166206	0	-0.584962500721156	0	0.0380007733612625
1	107500001	107750000	6	10	0	0	2	2	1	0	yes	0.652076696579693	0	0	-1	-0.0869808258550767
1	107750001	1.08e+08	3	2	2	2	0	4	0	1	yes	-0.415037499278844	0	2.32192809488736	1	0.72672264890213
1	108000001	108250000	1	2	1	2	1	2	0	3	yes	0.584962500721156	0.584962500721156	0.584962500721156	2	0.938721875540867
1	108250001	108500000	4	5	0	1	3	3	1	2	yes	0.263034405833794	1	0	0.584962500721156	0.461999226638737
1	108500001	108750000	2	7	1	0	0	1	1	0	yes	1.41503749927884	-1	1	-1	0.103759374819711
1	108750001	1.09e+08	2	1	1	0	0	1	0	2	yes	-0.584962500721156	-1	1	1.58496250072116	0.25
1	109000001	109250000	2	2	0	2	3	3	0	0	yes	0	1.58496250072116	0	0	0.396240625180289
1	109250001	109500000	3	4	3	1	1	1	0	1	yes	0.321928094887362	-1	0	1	0.0804820237218405
1	109500001	109750000	0	4	3	1	1	2	1	2	yes	2.32192809488736	-1	0.584962500721156	0.584962500721156	0.622963274082419
1	109750001	1.1e+08	6	19	4	4	6	11	4	5	yes	1.51457317282976	0	0.777607578663552	0.263034405833794	0.638803789331776
1	110000001	110250000	2	11	1	4	3	6	4	6	yes	2	1.32192809488736	0.807354922057604	0.485426827170242	1.1536774610288
1	110250001	110500000	4	3	4	5	4	0	3	4	yes	-0.321928094887362	0.263034405833794	-2.32192809488736	0.321928094887362	-0.514723422263392
1	110500001	110750000	2	10	3	5	5	2	3	4	yes	1.87446911791614	0.584962500721156	-1	0.321928094887362	0.445339928381165
1	110750001	1.11e+08	4	7	5	5	0	5	1	2	yes	0.678071905112638	0	2.58496250072116	0.584962500721156	0.961999226638737
1	111000001	111250000	1	2	6	1	0	4	1	2	yes	0.584962500721156	-1.8073549220576	2.32192809488736	0.584962500721156	0.421124543568018
1	111250001	111500000	2	0	3	0	0	1	1	0	yes	-1.58496250072116	-2	1	-1	-0.896240625180289
1	111500001	111750000	1	1	0	0	0	1	0	2	yes	0	0	1	1.58496250072116	0.646240625180289
1	111750001	1.12e+08	1	3	1	1	0	3	0	0	yes	1	0	2	0	0.75
1	112000001	112250000	2	1	0	1	1	2	2	0	yes	-0.584962500721156	1	0.584962500721156	-1.58496250072116	-0.146240625180289
1	112250001	112500000	9	12	2	2	3	7	3	2	yes	0.37851162325373	0	1	-0.415037499278844	0.240868530993721
1	112500001	112750000	3	7	1	1	4	2	1	0	yes	1	0	-0.736965594166206	-1	-0.184241398541552
1	112750001	1.13e+08	2	4	0	2	3	0	1	1	yes	0.736965594166206	1.58496250072116	-2	0	0.0804820237218406
1	113000001	113250000	3	0	2	6	3	2	2	2	yes	-2	1.22239242133645	-0.415037499278844	0	-0.298161269485599
1	113250001	113500000	0	1	3	2	0	2	0	1	yes	1	-0.415037499278844	1.58496250072116	1	0.792481250360578
1	113500001	113750000	1	3	0	1	0	1	2	0	yes	1	1	1	-1.58496250072116	0.353759374819711
1	113750001	1.14e+08	1	2	0	1	1	0	1	3	yes	0.584962500721156	1	-1	1	0.396240625180289
1	114000001	114250000	1	5	0	0	2	0	0	0	yes	1.58496250072116	0	-1.58496250072116	0	-9.71445146547012e-17
1	114250001	114500000	10	6	0	0	3	1	1	0	yes	-0.652076696579693	0	-1	-1	-0.663019174144923
1	114500001	114750000	15	18	2	1	4	3	2	4	yes	0.247927513443585	-0.584962500721156	-0.321928094887362	0.736965594166206	0.0195006280003183
1	114750001	1.15e+08	12	10	1	0	9	4	3	0	yes	-0.241008099503795	-1	-1	-2	-1.06025202487595
1	115000001	115250000	8	7	1	1	3	4	2	3	yes	-0.169925001442312	0	0.321928094887362	0.415037499278844	0.141760148180973
1	115250001	115500000	7	6	2	3	2	2	1	3	yes	-0.192645077942396	0.415037499278844	0	1	0.305598105334112
1	115500001	115750000	4	4	0	1	0	1	1	0	yes	0	1	1	-1	0.25
1	115750001	1.16e+08	1	5	3	3	1	1	2	2	yes	1.58496250072116	0	0	0	0.396240625180289
1	116000001	116250000	2	3	2	1	2	3	1	2	yes	0.415037499278844	-0.584962500721156	0.415037499278844	0.584962500721156	0.207518749639422
1	116250001	116500000	0	3	1	0	2	1	1	0	yes	2	-1	-0.584962500721156	-1	-0.146240625180289
1	116500001	116750000	3	1	0	0	4	0	2	1	yes	-1	0	-2.32192809488736	-0.584962500721156	-0.97672264890213
1	116750001	1.17e+08	5	5	2	3	4	4	4	4	yes	0	0.415037499278844	0	0	0.103759374819711
1	117000001	117250000	5	7	2	1	3	2	1	1	yes	0.415037499278844	-0.584962500721156	-0.415037499278844	0	-0.146240625180289
1	117250001	117500000	8	0	1	2	2	2	1	1	yes	-3.16992500144231	0.584962500721156	0	0	-0.646240625180289
1	117500001	117750000	2	2	0	3	3	6	0	2	yes	0	2	0.807354922057604	1.58496250072116	1.09807935569469
1	117750001	1.18e+08	3	4	1	2	3	2	0	1	yes	0.321928094887362	0.584962500721156	-0.415037499278844	1	0.372963274082419
1	118000001	118250000	5	6	1	1	1	1	0	4	yes	0.222392421336448	0	0	2.32192809488736	0.636080129055953
1	118250001	118500000	3	4	2	1	1	1	0	1	yes	0.321928094887362	-0.584962500721156	0	1	0.184241398541552
1	118500001	118750000	0	3	0	2	2	0	1	1	yes	2	1.58496250072116	-1.58496250072116	0	0.5
1	118750001	1.19e+08	0	1	2	1	1	0	0	0	yes	1	-0.584962500721156	-1	0	-0.146240625180289
1	119000001	119250000	3	0	2	0	1	0	1	0	yes	-2	-1.58496250072116	-1	-1	-1.39624062518029
1	119250001	119500000	2	5	1	2	2	2	1	2	yes	1	0.584962500721156	0	0.584962500721156	0.542481250360578
1	119500001	119750000	2	0	2	0	1	1	0	0	yes	-1.58496250072116	-1.58496250072116	0	0	-0.792481250360578
1	119750001	1.2e+08	4	1	4	1	1	2	2	2	yes	-1.32192809488736	-1.32192809488736	0.584962500721156	0	-0.514723422263392
1	120000001	120250000	4	2	3	4	0	0	3	3	yes	-0.736965594166206	0.321928094887362	0	0	-0.103759374819711
1	120250001	120500000	3	3	4	3	1	4	1	3	yes	0	-0.321928094887362	1.32192809488736	1	0.5
1	120500001	120750000	1	1	0	1	0	0	0	0	yes	0	1	0	0	0.25
1	120750001	1.21e+08	1	0	1	1	0	1	0	0	yes	-1	0	1	0	0
1	121000001	121250000	1	0	0	1	0	0	0	0	yes	-1	1	0	0	0
1	121250001	121500000	0	0	0	0	1	0	1	0	yes	0	0	-1	-1	-0.5
1	121500001	121750000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	121750001	1.22e+08	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	122000001	122250000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	122250001	122500000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	122500001	122750000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	122750001	1.23e+08	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	123000001	123250000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	123250001	123500000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	123500001	123750000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	123750001	1.24e+08	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	124000001	124250000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	124250001	124500000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	124500001	124750000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	124750001	1.25e+08	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	125000001	125250000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
1	125250001	125500000	0	0	0	0	0	0	0	0	yes	0	0	0	0	0
